weekofmonth,dayofweek,make,accidentarea,dayofweekclaimed,weekofmonthclaimed,sex,maritalstatus,age,fault,policytype,vehiclecategory,vehicleprice,policynumber,repnumber,deductible,driverrating,days_policy_accident,days_policy_claim,pastnumberofclaims,ageofvehicle,ageofpolicyholder,policereportfiled,witnesspresent,agenttype,numberofsuppliments,addresschange_claim,numberofcars,year,basepolicy
3,1,6,1,6,2,1,1,14,0,2,1,5,2970,8,400,4,3,2,2,5,1,0,0,0,3,3,0,1994,1
3,2,8,1,2,2,1,1,65,0,0,0,1,15119,13,400,3,3,2,1,6,7,0,0,0,2,3,0,1996,0
2,2,15,0,5,2,1,1,46,0,0,0,2,507,3,400,3,3,2,3,4,5,0,0,0,3,3,0,1994,0
3,2,13,1,3,2,0,2,32,0,1,0,0,1405,13,400,2,3,2,0,3,4,0,0,0,3,3,0,1994,1
2,2,11,1,1,3,1,1,39,0,0,0,0,8251,11,555,3,3,2,3,4,4,0,0,0,3,1,0,1995,0
1,0,13,1,2,1,1,1,30,0,0,0,3,3995,5,500,2,3,2,2,5,4,0,0,0,3,1,0,1994,0
5,1,2,0,2,2,0,1,53,0,0,0,0,13224,9,400,2,3,2,2,5,6,0,0,0,0,3,0,1996,0
2,3,13,1,6,2,1,1,33,0,0,0,0,11163,9,400,3,3,2,2,5,4,0,0,0,2,3,0,1995,0
4,1,10,1,2,1,1,1,40,0,0,0,0,3093,3,400,2,3,2,0,5,4,0,0,0,2,3,0,1994,0
2,5,9,1,5,3,1,1,36,0,0,0,0,8576,9,400,2,3,2,1,4,4,0,0,0,3,3,0,1995,0
1,0,9,1,1,1,1,1,49,0,0,0,4,4198,15,400,1,3,2,1,5,5,0,0,0,1,3,0,1994,0
4,1,10,1,5,1,1,1,45,0,0,0,2,8793,8,400,2,3,2,1,5,5,0,0,0,0,3,0,1995,0
1,2,6,1,6,1,0,1,29,0,0,0,0,7694,8,400,1,3,2,1,3,4,0,0,0,0,2,0,1995,0
3,4,2,1,6,4,1,1,31,0,0,0,0,12248,12,400,3,3,2,2,4,4,0,0,0,2,3,0,1996,0
5,2,12,0,5,1,1,1,27,0,0,0,0,949,14,400,3,3,2,0,4,4,0,0,0,3,3,0,1994,0
2,2,10,1,1,2,1,1,41,0,0,0,1,9129,3,400,3,3,2,1,5,5,0,0,0,3,3,0,1995,0
4,1,2,1,1,1,1,1,39,0,0,0,2,8250,5,400,2,3,2,1,4,4,0,0,0,3,3,0,1995,0
1,0,12,1,1,3,1,1,27,0,1,0,0,15359,10,400,2,3,2,0,4,4,0,0,0,1,3,0,1996,1
3,1,3,0,7,4,1,1,29,0,5,1,4,6536,9,400,2,3,2,1,5,4,0,0,0,3,3,0,1995,0
5,1,3,0,2,1,1,2,38,0,2,0,3,8251,8,400,3,3,2,0,4,5,0,0,0,2,3,0,1995,0
4,5,13,0,6,1,1,1,30,0,0,0,0,8877,6,400,1,3,2,0,5,4,0,0,0,0,3,0,1995,0
3,4,10,1,6,3,1,1,38,0,0,0,3,7343,8,400,3,3,2,0,4,4,0,0,0,2,3,0,1995,0
3,1,13,1,6,4,1,1,38,0,0,0,0,6542,6,400,2,3,2,2,3,4,0,0,0,2,3,0,1995,0
3,0,8,1,2,4,1,2,28,0,0,0,0,3826,13,400,1,3,2,2,3,3,0,0,0,2,3,0,1994,0
3,3,17,1,5,3,0,2,30,0,1,0,0,6482,4,400,1,3,2,2,5,4,0,0,0,2,3,0,1995,1
2,2,1,1,5,3,1,1,55,0,1,0,1,9143,2,400,2,3,2,2,6,6,0,0,0,2,3,0,1995,1
1,6,6,1,5,1,1,2,2,0,0,0,4,2642,2,400,2,3,2,2,6,0,0,0,0,2,3,0,1994,0
3,4,6,1,4,1,0,1,42,0,1,0,0,11669,2,400,2,3,2,1,5,5,0,0,0,2,3,0,1996,1
4,3,11,1,5,1,1,2,25,0,0,0,0,3102,14,400,1,3,2,3,3,3,0,0,0,3,2,0,1994,0
1,0,13,0,5,2,1,1,36,0,2,1,1,5541,6,400,1,3,2,1,5,5,0,0,0,1,3,0,1994,1
2,3,7,0,2,2,1,1,46,0,3,0,4,5026,8,400,1,3,2,3,5,6,0,0,0,3,3,0,1994,1
3,1,6,1,5,4,1,2,6,0,0,0,4,3849,5,400,1,3,2,1,6,0,0,0,0,2,3,0,1994,0
4,0,7,0,3,3,1,1,30,0,0,0,0,10344,9,400,1,3,2,0,4,4,0,0,0,1,3,0,1995,0
3,2,6,0,7,1,1,1,54,0,0,0,3,7626,13,400,1,3,2,1,5,6,0,0,0,2,3,0,1995,0
1,2,3,1,1,2,0,1,36,0,0,0,0,12727,9,400,2,3,2,0,4,4,0,0,0,1,3,0,1996,0
3,0,14,1,3,3,1,1,50,0,1,0,1,8645,10,400,3,3,2,2,6,6,0,0,0,2,3,0,1995,1
2,5,14,0,4,2,1,1,61,0,0,0,2,4348,4,400,1,3,2,1,5,7,0,0,0,1,3,0,1994,0
1,0,5,1,2,1,1,1,51,0,0,0,2,13907,2,400,1,3,2,2,5,5,0,0,0,1,3,0,1996,0
5,4,9,1,4,3,1,1,43,0,0,0,1,8289,11,400,2,3,2,0,2,5,0,0,0,1,3,0,1995,0
1,0,17,0,5,1,1,1,26,0,0,0,0,5520,10,684,2,3,2,2,5,4,0,0,0,2,3,0,1994,0
1,3,16,1,1,1,0,1,43,0,1,0,4,8336,11,400,2,3,2,1,5,5,0,0,0,1,3,0,1995,1
4,0,9,1,6,1,1,1,66,0,0,0,0,118,8,400,2,3,2,0,3,7,0,0,0,3,3,0,1994,0
2,5,17,1,5,3,1,1,26,0,0,0,0,15417,5,400,3,3,2,3,3,3,0,0,0,0,3,0,1996,0
2,6,14,1,5,2,1,2,25,0,1,0,0,15410,8,400,1,3,2,3,3,3,0,0,0,0,3,0,1996,1
5,0,9,1,4,3,1,1,28,0,0,0,0,7522,10,400,2,3,2,0,4,4,0,0,0,2,3,0,1995,0
4,5,6,1,3,1,1,2,30,0,0,0,5,3141,6,400,2,3,2,3,7,0,0,0,0,3,2,0,1994,0
1,2,6,1,4,3,1,2,11,0,1,0,5,51,8,400,1,3,2,3,6,1,0,0,0,2,3,0,1994,0
4,1,6,1,6,2,1,1,40,0,0,0,0,10413,14,400,2,3,1,0,4,4,0,0,0,0,3,0,1995,0
2,2,8,1,3,3,0,1,42,0,1,0,0,8337,12,400,2,3,2,0,3,5,0,0,0,1,3,0,1995,1
3,1,7,1,1,4,1,1,34,0,1,0,1,11578,1,485,4,3,2,1,4,4,0,0,0,3,1,0,1996,1
3,2,4,1,1,3,1,2,29,0,0,0,0,3808,7,400,1,3,2,1,3,4,0,0,0,2,3,0,1994,0
1,4,16,1,6,3,1,1,39,0,0,0,0,6180,2,400,1,3,2,0,4,4,0,0,0,0,3,0,1995,0
2,5,10,1,3,3,1,1,30,0,0,0,2,2802,5,400,3,3,2,1,4,3,0,0,0,3,3,1,1994,0
3,1,9,0,6,3,1,1,34,0,0,0,0,7397,12,304,3,3,2,0,3,4,0,0,0,2,1,0,1995,0
3,5,7,1,6,3,1,1,36,0,3,1,4,9351,7,400,2,3,2,2,5,5,0,0,0,2,3,0,1995,0
3,0,16,1,5,3,1,1,60,0,0,0,0,3895,13,411,2,3,2,0,5,6,0,0,0,2,2,0,1994,0
3,0,14,1,2,3,1,1,44,0,1,0,1,8651,10,400,4,3,2,2,5,5,0,0,0,2,3,0,1995,1
1,3,13,1,5,1,1,1,28,0,1,0,0,14387,8,400,2,3,2,0,4,4,0,0,0,2,3,0,1996,1
3,3,6,1,2,1,1,1,32,0,0,0,0,10286,9,400,3,3,2,2,4,4,0,0,0,2,3,0,1995,0
3,2,16,1,2,2,0,2,27,0,0,0,3,5109,12,400,3,3,2,0,3,4,0,0,0,2,3,0,1994,0
4,0,5,0,5,2,0,1,37,0,5,1,4,8265,13,400,3,3,2,0,5,5,0,0,0,2,3,0,1995,0
2,0,7,1,2,2,1,1,42,0,0,0,2,10703,10,400,3,3,2,1,5,5,0,0,0,1,3,0,1995,0
2,6,8,1,4,2,1,1,40,0,0,0,0,3580,5,400,1,3,2,0,5,5,0,0,0,0,3,0,1994,0
1,3,9,0,5,2,0,2,26,0,1,0,1,4267,8,400,2,3,2,0,3,4,0,0,0,3,3,0,1994,1
2,5,16,1,2,2,1,1,63,0,0,0,1,8456,14,400,1,3,2,1,6,6,0,0,0,3,3,0,1995,0
3,0,14,0,2,1,0,1,41,0,0,0,0,6796,7,400,1,3,2,0,5,4,0,0,0,0,3,0,1995,0
2,2,7,1,2,2,1,1,45,0,0,0,2,9131,3,400,3,3,2,1,6,5,0,0,0,3,3,0,1995,0
2,1,9,0,1,3,1,1,27,0,0,0,0,6316,12,400,3,3,2,2,3,4,0,0,0,2,3,0,1995,0
1,4,3,1,5,4,1,1,36,0,3,1,4,4927,13,400,1,3,2,1,4,4,0,0,0,1,3,0,1994,0
4,0,7,1,2,4,1,1,40,0,3,0,4,9657,12,400,4,3,2,1,5,5,0,0,0,2,3,0,1995,0
4,1,9,1,6,4,0,1,56,0,0,0,0,9522,14,400,2,3,2,1,5,6,0,0,0,1,3,0,1995,0
1,2,1,1,5,1,1,1,28,0,2,0,1,6872,3,400,2,3,2,1,5,4,0,0,0,3,3,0,1995,0
3,3,15,1,7,3,1,1,37,0,0,0,1,5844,12,422,2,3,2,1,4,4,0,0,0,2,1,0,1994,0
4,1,16,1,5,4,1,1,27,0,0,0,0,7440,7,400,2,1,0,2,4,4,0,0,0,3,3,0,1995,0
2,4,16,0,1,3,0,1,40,0,0,0,0,14052,5,400,3,3,2,0,3,5,0,0,0,0,3,0,1996,0
3,4,12,1,3,3,1,1,33,0,1,0,1,14837,11,400,3,3,2,2,5,4,0,0,0,1,3,0,1996,1
2,4,2,1,6,2,1,1,25,0,4,1,5,87,3,400,1,3,2,2,5,3,0,0,0,2,3,0,1994,0
4,1,13,0,6,1,0,1,35,0,0,0,0,9016,10,400,2,3,2,1,3,4,0,0,0,0,3,0,1995,0
2,2,7,1,6,2,1,1,41,0,0,0,5,10759,5,400,3,3,2,0,3,5,0,0,0,2,3,0,1995,0
2,1,1,1,6,1,1,1,35,0,0,0,4,12049,2,400,4,3,2,0,4,4,0,0,0,1,3,0,1996,0
4,4,13,1,4,3,1,1,38,0,0,0,0,10268,9,400,1,3,2,1,5,4,0,0,0,3,3,0,1995,0
1,0,2,1,2,2,0,1,40,0,5,1,4,5542,12,400,1,3,2,0,5,5,0,0,0,0,3,0,1994,0
3,1,13,1,2,4,1,1,39,0,0,0,3,12241,13,400,2,3,2,0,4,5,0,0,0,1,3,0,1996,0
4,1,13,1,1,4,1,1,39,0,1,0,0,12426,6,400,2,3,2,1,5,5,0,0,0,0,3,0,1996,1
2,1,11,1,1,3,1,2,30,0,0,0,0,7072,6,400,3,3,2,2,4,4,0,0,0,0,3,0,1995,0
5,2,8,1,1,1,1,1,36,0,1,0,0,11904,11,400,2,3,2,0,4,4,0,0,0,0,3,0,1996,1
3,2,6,1,7,2,1,1,42,0,1,0,1,2950,7,400,4,3,2,0,5,5,0,0,0,3,3,0,1994,1
4,3,9,1,4,3,0,1,35,0,3,0,3,4698,11,400,1,3,2,1,3,4,0,0,0,2,3,0,1994,1
4,5,13,0,6,1,1,1,31,0,0,0,0,8877,7,400,1,3,2,0,5,4,0,0,0,0,3,0,1995,0
1,1,14,0,2,1,0,1,38,0,0,0,4,4303,11,400,1,3,2,0,4,4,0,0,0,3,3,0,1994,0
1,2,13,1,4,2,0,1,31,0,0,0,0,14392,8,400,3,3,2,0,4,4,0,0,0,3,3,0,1996,0
2,2,6,1,2,1,1,1,35,0,0,0,0,207,10,400,2,3,2,1,5,4,0,0,0,3,2,0,1994,0
4,2,2,1,1,4,0,1,42,0,0,0,1,2344,2,400,2,3,2,1,5,5,0,0,0,0,3,0,1994,0
4,1,17,1,6,4,1,1,60,0,0,0,0,9553,13,400,3,3,2,1,6,6,0,0,0,2,3,0,1995,0
3,1,15,1,4,3,1,1,42,0,0,0,0,4600,11,400,2,3,2,1,5,5,0,0,0,2,3,0,1994,0
3,0,12,0,1,1,1,1,39,0,0,0,0,4588,8,400,2,3,2,1,5,4,0,0,0,0,3,0,1994,0
3,0,6,1,1,3,1,1,45,0,1,0,0,14604,8,400,2,3,2,3,5,5,0,0,0,1,3,0,1996,1
5,5,9,1,4,2,1,1,41,0,0,0,0,6038,5,400,2,3,2,1,4,5,0,0,0,2,3,0,1994,0
2,6,0,0,6,3,1,1,71,0,0,0,0,3571,11,400,1,3,2,3,3,7,0,0,0,1,3,0,1994,0
4,2,7,1,7,2,0,1,33,0,0,0,2,794,8,400,2,3,2,1,4,4,0,0,0,1,2,0,1994,0
4,3,5,0,1,5,0,1,38,0,0,0,1,2356,3,400,2,3,2,1,5,4,0,0,0,0,3,0,1994,0
3,1,2,1,4,2,0,1,47,0,0,0,0,11905,11,400,2,3,2,1,3,5,0,0,0,1,3,0,1996,0
2,5,2,1,1,2,0,0,37,0,0,0,4,2816,12,400,2,3,2,3,5,5,0,0,0,2,3,0,1994,0
1,2,1,1,2,2,1,1,49,0,0,0,1,1052,6,400,3,3,2,1,5,5,0,0,0,2,3,0,1994,0
2,1,0,1,6,2,0,1,32,0,0,0,2,12034,7,400,4,3,2,1,4,4,0,0,0,1,3,0,1996,0
3,2,14,1,6,3,1,1,57,0,0,0,2,3702,5,400,2,3,2,1,5,6,0,0,0,2,3,0,1994,0
4,1,6,1,2,1,1,1,30,0,1,0,1,11877,9,400,2,3,2,1,4,4,0,0,0,0,3,0,1996,1
2,2,9,1,4,3,1,1,57,0,1,0,2,13491,4,400,1,3,2,2,5,6,0,0,0,2,3,1,1996,1
3,1,6,0,5,3,1,1,38,0,1,0,1,641,3,400,1,3,2,1,4,4,0,0,0,2,3,0,1994,1
1,0,7,0,6,3,1,1,67,0,3,0,4,9843,10,400,2,3,2,3,5,7,0,0,0,2,2,0,1995,1
2,1,4,0,6,3,1,1,37,0,1,0,0,525,13,400,2,3,2,0,5,5,0,0,0,0,3,0,1994,1
2,2,2,1,4,2,1,1,57,0,0,0,2,9138,2,400,3,3,2,2,6,6,0,0,0,3,3,0,1995,0
4,3,6,1,6,3,0,1,48,0,0,0,1,6699,3,400,2,3,2,2,5,5,0,0,0,1,3,0,1995,0
2,2,8,0,2,3,0,1,37,0,1,0,1,1997,3,400,4,3,2,2,3,4,0,0,0,0,3,0,1994,0
4,5,5,1,5,4,1,2,25,0,3,0,4,11010,2,400,2,2,1,0,3,3,0,0,0,3,3,0,1995,0
1,2,1,1,6,1,1,1,31,0,0,0,0,6851,5,400,2,3,2,1,5,4,0,0,0,2,3,0,1995,0
3,4,13,0,1,3,1,1,37,0,0,0,2,8622,10,400,1,3,2,2,5,4,0,0,0,1,3,0,1995,0
2,5,2,0,6,3,1,1,68,0,0,0,0,3568,11,400,1,3,2,3,3,7,0,0,0,1,3,0,1994,0
1,1,2,1,3,2,1,1,32,0,2,0,5,5556,10,400,1,3,2,2,5,4,0,0,0,1,3,0,1994,0
3,0,3,1,6,1,1,1,55,0,1,0,0,5156,9,400,1,3,2,2,5,6,0,0,0,2,2,1,1994,1
1,2,12,1,5,1,1,2,22,0,1,0,0,6146,15,400,3,3,2,1,3,3,0,0,0,3,3,0,1994,1
4,1,3,1,5,5,0,1,36,0,1,0,0,4789,7,473,3,3,2,1,4,4,0,0,0,3,1,0,1994,1
1,0,14,1,3,1,0,1,43,0,0,0,2,6092,10,400,3,3,2,2,4,5,0,0,0,0,3,0,1994,0
2,0,11,0,6,3,1,1,35,0,1,0,1,2858,8,400,2,3,2,1,3,4,0,0,0,3,3,0,1994,1
1,3,9,0,5,2,0,2,26,0,1,0,1,4267,8,400,2,3,2,0,3,4,0,0,0,3,3,0,1994,1
3,1,7,1,4,3,1,1,56,0,2,0,2,15057,6,443,2,3,2,3,4,6,0,0,0,3,2,0,1996,0
1,0,12,0,4,1,1,1,39,0,3,1,1,5533,7,400,2,3,2,2,5,5,0,0,0,1,3,0,1994,1
3,2,12,1,6,3,1,1,30,0,1,0,0,15009,11,400,3,3,2,3,4,4,0,0,0,2,3,0,1996,1
5,2,10,0,6,2,1,0,40,0,0,0,0,13224,4,400,3,3,2,2,4,5,0,0,0,1,3,0,1996,0
2,1,3,1,6,3,1,2,18,0,1,0,0,14539,15,400,2,3,2,2,2,2,0,0,0,0,3,0,1996,1
1,1,0,1,4,2,1,1,44,0,0,0,2,6845,5,400,1,3,2,1,5,5,0,0,0,1,3,0,1995,0
1,6,6,1,5,1,1,2,30,0,0,0,4,2642,2,400,2,3,2,2,6,0,0,0,0,2,3,0,1994,0
3,1,11,1,2,4,1,1,38,0,0,0,3,12233,14,400,2,3,2,0,4,4,0,0,0,1,3,0,1996,0
4,1,3,1,5,3,1,1,37,0,0,0,1,11776,3,400,3,3,2,1,4,4,0,0,0,1,3,0,1996,0
1,2,5,1,3,2,1,1,50,0,0,0,4,6817,7,400,2,3,2,1,5,6,0,0,0,0,3,0,1995,0
2,3,6,1,6,1,1,1,32,0,4,1,3,99,3,400,1,3,2,1,5,4,0,0,0,2,3,0,1994,0
1,1,13,0,4,2,1,1,35,0,0,0,2,4313,8,400,2,3,2,0,4,4,0,0,0,3,3,0,1994,0
1,4,17,0,1,1,1,2,40,0,1,0,2,14878,5,400,3,3,2,1,5,4,0,0,0,3,3,0,1996,1
4,1,1,1,6,1,0,1,47,0,0,0,0,3114,7,400,3,3,2,1,5,5,0,0,0,2,3,0,1994,0
4,4,10,1,1,4,1,1,45,0,0,0,0,5909,13,400,1,3,2,1,5,5,0,0,0,1,3,0,1994,0
4,1,14,1,1,3,1,1,37,0,1,0,0,12412,8,400,2,3,2,1,4,5,0,0,0,0,3,0,1996,1
2,0,6,1,1,1,1,1,39,0,0,0,2,179,10,400,2,3,2,1,5,4,0,0,0,3,2,0,1994,0
2,0,8,1,2,3,1,1,37,0,0,0,1,3264,13,494,1,3,2,3,5,4,0,0,0,3,1,0,1994,0
2,3,2,1,3,2,0,0,38,0,0,0,2,2783,12,400,2,3,2,3,5,5,0,0,0,2,3,0,1994,0
2,3,9,1,2,2,0,1,32,0,1,0,0,8512,3,400,1,3,2,1,4,4,0,0,0,2,3,0,1995,1
2,1,11,0,2,2,1,1,44,0,1,0,1,11416,3,400,1,3,2,0,5,5,0,0,0,2,3,0,1996,1
2,1,10,0,5,2,1,1,54,0,0,0,1,518,12,400,2,3,2,1,5,6,0,0,0,1,3,0,1994,0
4,3,16,1,5,4,0,1,37,0,0,0,4,8749,13,400,3,3,2,0,5,5,0,0,0,2,3,0,1995,0
3,4,16,1,4,3,1,1,42,0,1,0,0,10257,10,400,1,3,2,1,5,5,0,0,0,3,3,0,1995,1
2,2,10,1,6,2,1,1,41,0,1,0,0,7123,9,400,3,3,2,2,5,4,0,0,0,2,3,0,1995,1
3,0,13,1,4,3,1,1,40,0,0,0,1,9435,6,400,3,3,2,2,4,5,0,0,0,0,3,0,1995,0
2,4,7,0,2,3,0,1,57,0,0,0,0,4370,8,400,2,3,2,1,5,6,0,0,0,0,3,0,1994,0
3,1,8,0,1,4,1,1,52,0,0,0,1,10919,3,400,1,3,2,2,1,6,0,0,0,2,3,0,1995,0
2,5,12,1,5,2,0,1,43,0,1,0,0,6999,2,482,2,3,2,2,4,5,0,0,0,0,1,0,1995,1
1,3,14,1,5,3,1,1,26,0,1,0,0,15308,10,400,3,3,2,0,4,4,0,0,0,0,3,0,1996,1
3,3,4,0,7,3,1,1,24,0,4,1,5,71,3,400,2,3,2,2,3,3,0,0,0,1,3,0,1994,0
3,6,6,1,7,3,1,1,48,0,0,0,0,10840,4,400,1,3,2,0,6,5,0,0,0,2,3,0,1995,0
3,3,7,1,4,1,1,1,40,0,1,0,1,11670,2,400,2,3,2,1,5,5,0,0,0,2,3,0,1996,1
2,1,17,1,3,2,1,1,36,0,0,0,2,12036,7,400,3,3,2,0,4,4,0,0,0,1,3,0,1996,0
4,2,15,1,3,1,1,1,32,0,1,0,0,3088,8,400,1,3,2,1,4,4,0,0,0,2,3,0,1994,1
3,1,9,1,2,2,1,2,27,0,0,0,0,5097,8,400,3,3,2,1,3,4,0,0,0,0,3,0,1994,0
4,2,10,0,3,2,0,1,31,0,0,0,0,3064,8,400,1,3,2,0,4,4,0,0,0,1,2,0,1994,0
1,0,13,0,2,3,1,1,41,0,1,0,0,14967,8,400,2,3,2,1,4,4,0,0,0,3,3,0,1996,1
1,0,8,1,5,2,1,0,30,0,0,0,0,3422,10,400,1,3,2,0,3,4,0,0,0,3,3,0,1994,0
1,5,13,0,4,2,1,1,35,0,0,0,0,5474,4,400,2,3,2,0,3,4,0,0,0,3,3,0,1994,0
3,1,6,1,5,3,1,1,38,0,0,0,0,13081,11,400,2,3,2,1,4,4,0,0,0,0,3,0,1996,0
1,0,9,1,2,1,1,1,52,0,0,0,5,4202,14,400,1,3,2,1,4,5,0,0,0,1,3,0,1994,0
1,6,3,0,3,1,1,1,57,0,1,0,2,4157,6,400,3,3,2,0,5,6,0,0,0,1,3,0,1994,1
3,3,13,0,4,1,1,1,34,0,1,0,2,219,5,400,2,3,2,0,3,4,0,0,0,0,3,0,1994,1
1,2,9,1,4,2,1,1,41,0,0,0,3,6146,9,400,1,3,2,2,5,4,0,0,0,0,3,0,1995,0
1,3,0,1,2,2,1,1,31,0,0,0,1,1024,1,695,1,3,2,1,5,4,0,0,0,0,3,0,1994,0
1,1,1,0,2,3,0,1,56,0,0,0,4,6820,5,400,1,3,2,0,5,6,0,0,0,0,3,0,1995,0
2,1,6,1,5,2,1,1,30,0,1,0,0,14526,4,400,3,3,2,0,4,3,0,0,0,3,3,0,1996,1
4,3,5,1,1,1,1,1,55,0,1,0,0,2313,5,400,2,3,2,0,5,6,0,0,0,1,3,0,1994,1
4,0,8,1,2,4,0,1,33,0,0,0,0,10337,11,400,1,3,2,0,4,4,0,0,0,0,3,0,1995,0
2,0,15,1,6,3,1,1,20,0,0,0,3,12168,9,400,3,3,2,0,1,2,0,0,0,0,3,0,1996,0
3,2,9,1,3,1,1,1,32,0,0,0,0,3716,6,400,1,3,2,2,4,3,0,0,0,0,3,0,1994,0
4,0,8,0,3,3,1,1,29,0,0,0,0,10345,9,400,1,3,2,0,4,4,0,0,0,1,3,0,1995,0
1,4,3,1,3,4,1,1,38,0,4,1,3,4932,8,400,1,3,2,1,5,4,0,0,0,0,3,0,1994,0
3,5,5,0,6,3,1,1,40,0,1,0,0,10846,9,411,2,3,2,1,5,4,0,0,0,3,3,0,1995,1
1,2,12,1,4,1,1,1,42,0,2,0,2,1819,12,400,3,3,2,0,5,5,0,0,0,0,3,0,1994,0
4,3,12,1,3,2,0,1,31,0,1,0,0,4686,13,400,3,3,2,2,4,4,0,0,0,2,1,0,1994,1
3,0,2,1,5,4,1,1,32,0,0,0,0,4795,8,498,3,3,2,1,4,4,0,0,0,3,1,0,1994,0
3,1,9,1,5,4,1,1,29,0,1,0,0,10928,14,400,3,3,2,0,3,4,0,0,0,2,3,0,1995,1
4,5,2,1,6,4,1,1,35,0,0,0,0,5903,4,400,2,3,2,0,5,4,0,0,0,3,3,0,1994,0
4,4,2,1,1,4,1,2,43,0,1,0,1,11013,13,400,2,3,2,0,4,4,0,0,0,2,3,0,1995,1
1,0,7,1,2,2,1,1,41,0,0,0,1,1021,4,526,3,3,2,0,5,4,0,0,0,2,1,0,1994,0
3,2,16,0,7,4,1,1,29,0,2,1,0,6505,1,400,1,3,2,2,5,4,0,0,0,3,3,0,1995,1
2,2,15,1,3,2,1,2,31,0,2,0,3,10075,10,400,2,3,2,2,4,4,0,0,0,3,3,0,1995,0
4,1,3,1,4,1,1,1,47,0,0,0,0,3109,5,400,3,3,2,0,5,5,0,0,0,2,3,0,1994,0
4,1,17,1,1,1,1,1,56,0,0,0,0,2210,13,400,1,3,2,2,6,6,0,0,0,3,3,0,1994,0
2,2,3,1,2,3,1,1,64,0,0,0,0,6284,4,505,1,3,2,2,5,7,0,0,0,1,3,0,1995,0
4,2,6,1,2,2,1,1,34,0,0,0,0,10304,10,400,2,3,2,1,5,4,0,0,0,1,3,0,1995,0
4,4,4,1,7,2,1,1,31,0,3,1,2,11097,4,400,2,3,2,2,3,4,0,0,0,1,3,0,1995,0
2,2,13,0,2,2,1,1,50,0,1,0,0,9156,13,400,2,3,2,2,4,5,0,0,0,2,3,0,1995,1
2,1,6,0,2,3,1,1,35,0,0,0,0,12835,7,400,1,3,2,1,2,4,0,0,0,2,3,0,1996,0
3,1,12,1,4,3,1,1,31,0,1,0,0,10252,9,400,1,3,2,0,4,4,0,0,0,0,3,0,1995,1
5,2,10,0,5,1,1,1,28,0,0,0,0,947,14,400,3,3,2,0,4,4,0,0,0,3,3,0,1994,0
2,5,6,1,6,2,1,1,42,0,0,0,0,8574,8,400,2,3,2,1,5,5,0,0,0,3,3,0,1995,0
1,3,15,0,3,2,1,1,42,0,0,0,2,9824,14,400,3,3,2,3,4,5,0,0,0,2,2,0,1995,0
1,0,10,1,1,2,1,1,40,0,0,0,0,1029,7,550,3,3,2,0,5,4,0,0,0,3,1,0,1994,0
2,2,10,0,5,3,1,1,36,0,0,0,2,515,6,400,3,3,2,2,4,5,0,0,0,1,3,0,1994,0
3,1,5,1,1,1,1,1,63,0,0,0,3,2187,2,400,3,3,2,2,5,6,0,0,0,3,3,0,1994,0
3,1,8,1,5,3,0,1,40,0,0,0,0,2919,5,400,2,3,2,0,5,5,0,0,0,3,3,0,1994,0
3,0,8,1,3,4,1,2,24,0,0,0,1,3830,12,400,1,3,2,2,4,2,0,0,0,2,3,0,1994,0
4,4,2,1,4,1,1,1,26,0,0,0,0,234,14,400,3,3,2,2,4,4,0,0,0,1,3,0,1994,0
4,1,3,1,6,1,1,1,44,0,0,0,0,3112,9,400,3,3,2,1,4,5,0,0,0,3,3,0,1994,0
1,2,7,1,4,1,1,2,32,0,0,0,0,2603,6,400,1,3,2,0,3,4,0,0,0,1,3,0,1994,0
1,2,11,1,3,2,1,1,43,0,0,0,3,4826,2,400,1,3,2,1,5,5,0,0,0,3,3,0,1994,0
2,5,14,1,4,3,1,1,37,0,0,0,5,5591,12,400,1,3,2,2,5,4,0,0,0,0,3,0,1994,0
5,3,9,1,4,1,1,2,21,0,3,0,3,306,7,400,2,3,2,0,5,2,0,0,0,2,2,0,1994,0
2,0,5,1,4,4,1,1,43,0,1,0,3,10717,10,400,3,3,2,1,5,5,0,0,0,2,3,0,1995,1
3,2,5,1,5,3,1,1,61,0,4,1,3,2033,11,400,2,3,2,2,4,6,0,0,0,2,3,0,1994,0
3,4,4,1,5,2,1,1,41,0,1,0,0,12421,13,400,1,3,2,1,5,5,0,0,0,1,2,0,1996,1
5,0,12,1,6,1,1,0,45,0,1,0,0,13232,4,400,3,3,2,2,4,5,0,0,0,1,3,0,1996,1
2,1,8,0,6,2,1,1,51,0,0,0,0,525,6,400,1,3,2,3,5,6,0,0,0,3,3,0,1994,0
4,0,6,1,6,1,1,1,58,0,0,0,1,13251,10,400,3,3,2,1,6,6,0,0,0,1,3,0,1996,0
3,1,7,0,2,1,1,1,60,0,0,0,3,2187,3,400,3,3,2,2,6,6,0,0,0,2,3,0,1994,0
5,3,15,0,2,1,1,1,34,0,0,0,0,4088,9,400,3,3,2,0,4,4,0,0,0,2,3,0,1994,0
3,1,4,1,6,1,1,1,57,0,0,0,1,5168,10,443,1,3,2,3,5,6,0,0,0,3,2,1,1994,0
1,1,13,0,6,2,1,1,30,0,0,0,3,4315,11,400,3,3,2,0,4,4,0,0,0,3,3,0,1994,0
4,0,6,1,5,1,1,2,30,0,0,0,4,6656,3,400,1,3,2,3,4,4,0,0,0,2,3,0,1995,0
1,1,8,1,2,1,1,1,42,0,0,0,2,11245,11,400,1,3,2,3,5,5,0,0,0,1,3,0,1995,0
